coordinate_0,coordinate_1,coordinate_2,coordinate_3,coordinate_4,coordinate_5,coordinate_6,coordinate_7,coordinate_8,coordinate_9,coordinate_10,coordinate_11,coordinate_12,coordinate_13,coordinate_14,coordinate_15,coordinate_16,coordinate_17,coordinate_18,coordinate_19,coordinate_20,coordinate_21,coordinate_22,coordinate_23,coordinate_24,coordinate_25,coordinate_26,coordinate_27,coordinate_28,coordinate_29,coordinate_30,coordinate_31,coordinate_32,coordinate_33,coordinate_34,coordinate_35,coordinate_36,coordinate_37,coordinate_38,coordinate_39,coordinate_40,coordinate_41,coordinate_42,coordinate_43,coordinate_44,coordinate_45,objective,fit_initialization,fit_objective_gap,fit_admissible_candidates,fit_total_candidates,fit_selected_admissible,fit_minimum_weight
-0.009920081350491494,-1.3484393783432624,-1.345257986719716,-1.3386546320113588,-1.3459659207586065,-1.3433861364079813,-0.011735590588234044,0.25695728162770654,-0.0335967770567366,0.0561598109970946,0.2451975189779317,-0.03053918681271028,0.015965587602199554,0.05904349318488117,0.244959670190123,-0.03261429738279527,0.006452814378261633,0.017903292631851152,0.06044995798709414,0.23726346913399743,-0.02927791351968246,1.35264641324834,1.3473565442237865,1.3477736730337508,1.3359294107127653,1.3421159386570634,-0.0060205338845714905,-0.14639062895498886,-0.006952604478136996,0.015773933942909765,-0.14166347170627483,-0.007150498224070024,-0.001869792197866149,0.01998924806957227,-0.1575560172124768,-0.009897219017972424,0.001307823001665618,0.0035918968828967976,0.02401842900234566,-0.14319584443768293,-0.011391222207860749,2.920874291162289,-1.9774021003326199,-0.022824686008710123,0.008990609495607808,0.006563587944740194,-7.448669097677702,kmeans,0.0,4,4,True,0.49752
-0.0038000045726765963,-1.3478877615131872,-1.3455972580000881,-1.3445338508893319,-1.3400012094311098,-1.3400904442906663,-0.003203998524970296,0.246688683587124,-0.03168344741723424,0.06509118286401755,0.23813571595920358,-0.03386449114759346,0.01866275658644983,0.055974604675354415,0.24166738675963725,-0.030936230021174946,-0.0016958426459009884,0.017835692587623308,0.05578249669095941,0.24611126778348869,-0.037013794245263756,1.3429557986508862,1.3376431664092199,1.3330904577864784,1.3451432360596953,1.3351151753619248,-0.0048495716517402004,-0.1489307461740301,-0.0092518900541412,0.0270316074406154,-0.15857108534063716,-0.015092124055767398,-0.009828231999755728,0.021507016964628298,-0.15181428493303492,-0.009729487372998879,-0.007242848522876056,-0.00579572461724122,0.021521954598963087,-0.1473313310141212,-0.009874543777747463,2.96799473228842,-1.9774551954507056,0.0240051017443963,-0.03200891466718359,-0.00649607020384179,-7.445104001344592,kmeans,0.0,4,4,True,0.49905
-0.006760025743157816,-1.3416346166128506,-1.3419149777698014,-1.3395801775108276,-1.3381850305962404,-1.3380484113205495,0.001115174639116803,0.2505473394131411,-0.027079184972200705,0.05570725412837166,0.24835313230687017,-0.025604624705563017,0.006935894570696237,0.06080094941980892,0.24891791876293992,-0.032335691117640196,-0.005361098926989344,0.00785673909986141,0.06330981671775208,0.24022893936957201,-0.0295042811198454,1.3443474774073443,1.3345778773954966,1.336120693951491,1.3390196532924608,1.336025856530686,-0.00046957672478921,-0.14406608914930352,-0.014242709206655645,0.02552651117128053,-0.15061755525353768,-0.007014952504061206,-0.002449805834111645,0.02609394568036422,-0.15494218565037604,-0.011088098575154453,0.007520708890567788,-0.0063201682488201036,0.020094816204992913,-0.14505272715550085,-0.015058551622688418,2.938297689337174,-1.9500660043356342,0.020942384385760186,0.016827153688425796,0.032495622366203715,-7.457924177754938,kmeans,0.0,4,4,True,0.49831
0.007240031625533994,-1.3459301704237674,-1.3456761009831062,-1.3457058537779847,-1.3453198348350435,-1.3382773885209063,-0.005221491476427157,0.23852825201650452,-0.030123153424301472,0.053528261334600265,0.24609774463405837,-0.03486886503914912,0.0100679608776929,0.06383072192858621,0.23570836681833976,-0.0317373039038256,-0.005768792355005655,0.012141692631819533,0.05475014602464871,0.23867587953807712,-0.03256014566881514,1.3449525790249943,1.3467012552503017,1.3498338464389392,1.331640630102802,1.3392280838378414,0.0037730566082745973,-0.1579595289931824,-0.012248503102372918,0.016973052880115802,-0.15158917633157432,-0.006719262381532126,-0.0029174742472635232,0.014543291621422864,-0.15149190793620976,-0.007310155305749389,0.00030715893531711274,-0.006449792813524973,0.01516293302941962,-0.1525617240644417,-0.007763892685101519,2.972893514165143,-1.9930288142312111,-0.014729004368460273,0.01908310429940465,0.0012500057668912421,-7.456304680031805,kmeans,0.0,4,4,True,0.49819
-0.004920009924660018,-1.3491168430912397,-1.3428017543541324,-1.346940245271884,-1.345438548934029,-1.3418017943129503,-0.0007683213752687721,0.24486364284283657,-0.03441822762858518,0.057098439393249226,0.23606626007336357,-0.027045094374671102,0.01644556159423702,0.056793380608778345,0.24357268014701036,-0.029448421300055653,-0.0014750385553794227,0.01357516666030211,0.058306165760402484,0.24024531029462895,-0.03372064442321987,1.3437720873367955,1.3557606855689206,1.3333245989110496,1.3499140399307235,1.3135889439965507,-0.0020921388969356793,-0.15887505267399443,-0.006539259021414422,0.03358564103536951,-0.15201431978358754,-0.005941207507488757,-0.01686667084387022,0.029070398699805548,-0.14802068028822568,-0.004604565148581284,0.022711553219186897,-0.018659559343081132,0.022169442949758675,-0.14984431868850898,-0.011798144886581863,2.9979201029188207,-2.0283318016294074,-0.010258589784611161,-0.014480094488154198,0.08090121253488208,-7.458210207686403,kmeans,0.0,4,4,True,0.49877
0.0012800001747627077,-1.350703779456141,-1.347396799218079,-1.3429160543561098,-1.333630117826118,-1.3348502711290087,-0.0009036794032217277,0.249366203823756,-0.03613644924324561,0.06336951543154859,0.2459334165648582,-0.03377559685160417,0.01254774361093549,0.05084409512935484,0.24551456856094325,-0.030514595071418175,0.00040254723962289835,0.012850649951684317,0.06210399763219736,0.2444751382524472,-0.03664513850277605,1.3567121660057841,1.362280014771849,1.355806545075798,1.3379267224008977,1.342088944652376,-0.007023246429622819,-0.16490860232035906,0.004155368285419266,0.0139243961436871,-0.1483800469383734,-0.01031463142750867,0.008781252820534062,0.02652695625664341,-0.15078701601688996,-0.010473267882426618,-0.00221502179900163,-0.0015691966098248758,0.03137306839802231,-0.1527207315035647,-0.012807515513669557,2.938284771425092,-2.042844109437379,-0.04361713689967039,0.01151979512503423,0.02281671000256296,-7.450784007043722,kmeans,0.0,4,4,True,0.49968
0.008120044616051869,-1.3465361220575995,-1.3375338459507904,-1.3422666488874104,-1.3357708364648788,-1.3354589918035797,-0.0024404298549017636,0.25272726573008675,-0.03462349224487398,0.0601207795103646,0.24221763905824653,-0.035040790180330746,0.012405843780028097,0.05472474954944631,0.23395606880654052,-0.037401178783988756,0.0016697805380082838,0.003710667140509433,0.051312466965925035,0.23288355979239755,-0.0252789866037962,1.3413760068356324,1.3290450103944305,1.33754212635468,1.3533869299295103,1.3403429942677823,-9.928992208300094e-05,-0.1465937880359416,-0.01049639085040609,0.022134299749092572,-0.15491243636442995,-0.014180384681440433,-0.010969872924890782,0.01602633800967325,-0.14792575813959488,-0.01133223561979666,-0.006718755288667871,-0.002170057173904433,0.034622612436685,-0.14688377552329773,-0.012152452012721757,2.9531125727065266,-1.9364529342710164,0.030069527971492635,-0.02133595121463196,-0.00907763272187403,-7.4484521800681645,kmeans,0.0,4,4,True,0.49797
0.00044000000709876197,-1.3384012414242044,-1.3462104492560554,-1.3474958142573727,-1.3451464942079159,-1.3488874124901806,0.0042613259760291115,0.24805879903302586,-0.0324839417218885,0.05369846601080561,0.2369043888851822,-0.028832716927900702,0.012957917422860912,0.05738427664206576,0.24259645003222752,-0.03609059101446514,0.005201234525069934,0.00789851744230881,0.058546444885650376,0.24016896081019914,-0.027961623301831696,1.3435917409138671,1.3302086238359245,1.3515045915973867,1.3274707748457153,1.3409861343225333,-0.009741075619278325,-0.1473579389024453,-0.013596095948207609,0.0097665321908832,-0.14031119324510424,-0.012530223110207322,0.013263148366365411,0.018155105135938154,-0.14977119215707657,-0.006046719725964714,0.004435874432048033,-0.0029770116560630688,0.02582596728186903,-0.15251772805353395,-0.017121251754363215,2.9358740106083134,-1.95794665841147,-0.027973036902712883,0.059203913285344294,0.011970537010020182,-7.44915805024993,kmeans,0.0,4,4,True,0.49989
-0.004160005999290339,-1.3426415386338777,-1.3458190575518567,-1.3457657761172785,-1.338767229297431,-1.3443248030182182,0.00012664394728946468,0.24939629020505383,-0.03442494652866567,0.057783021518061306,0.24209542431669015,-0.03450132860109763,0.011034932033667334,0.053862108143602296,0.2418813757194497,-0.036639635424381624,0.006647061818628615,0.016472983958831632,0.06728569501201695,0.2394944763241808,-0.03386334602283647,1.3393568413925556,1.3309183231516868,1.3537524623581154,1.3299027083259671,1.3491002116581141,0.004504901194881991,-0.14015907903961938,-0.01111408523649475,0.010497889575814103,-0.13935582719241513,-0.008310197543678143,0.006616463199341664,0.015258590941905018,-0.15113713429890688,-0.011633690600424598,-0.002614268399531514,0.002920275800945441,0.021988903022529545,-0.14910183716556646,-0.011871351591844092,2.9684876930007853,-1.9499524005540543,-0.02908471439343582,0.029129207523507467,-0.035648227124472125,-7.449354580967551,kmeans,0.0,4,4,True,0.49896
-0.006320021036456791,-1.3310565038475834,-1.3375450053800577,-1.3405568789147515,-1.343101340262282,-1.3492807317000446,0.003510800915768613,0.25551154293522005,-0.03128741790733886,0.058940257232158774,0.2369899450868485,-0.03499085078590826,0.014412855283681162,0.05168575412543801,0.24196135779533323,-0.034075413749882585,5.0075643231016144e-05,0.01425851486231914,0.0560291684851503,0.24464012735469745,-0.029463849766264292,1.340811366363807,1.3463517687685498,1.3380779367341642,1.337024688800093,1.3440439901857746,-0.003414485448140118,-0.15730430327513853,-0.01458375423100005,0.023243294640857445,-0.1418401026691678,-0.0074842315223837014,-0.004415311630571812,0.017584385853218046,-0.15196978912797476,-0.013909892561838324,0.008127980088554613,-0.0072671299784704425,0.021237808703043738,-0.15068566778776907,-0.0104392120903304,3.02773774006027,-2.0216041559183946,0.010511981845251681,0.007120479007281011,0.019257230095457455,-7.447717812220134,gmm,0.0,4,4,True,0.49842
